[B02-AB-2024-T4-NU]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
371,0.740000,9492.993118,18.231588,2.695706,3.420533,85.754466
372,0.742000,9458.389255,18.296398,2.702546,3.419069,85.447790
373,0.744000,9409.367115,18.360895,2.709382,3.417612,85.013331
374,0.746000,9348.810355,18.424989,2.716216,3.416164,84.476647
375,0.748000,9282.486284,18.488624,2.723047,3.414725,83.888850
376,0.750000,9219.045868,18.551788,2.729875,3.413297,83.326609
377,0.752000,9155.605452,18.614493,2.736700,3.411879,82.764369
378,0.754000,9074.863105,18.676681,2.743523,3.410472,82.048790
379,0.756000,8991.237102,18.738282,2.750342,3.409077,81.307655
380,0.758000,8898.960134,18.799259,2.757159,3.407697,80.489850
381,0.760000,8798.032200,18.859553,2.763973,3.406331,79.595377
382,0.762000,8717.289853,18.919204,2.770784,3.404980,78.879798
383,0.764000,8653.849437,18.978341,2.777593,3.403640,78.317557
384,0.766000,8601.943642,19.037062,2.784399,3.402310,77.857542
385,0.768000,8570.223434,19.095475,2.791202,3.400985,77.576422
386,0.770000,8541.386882,19.153661,2.798003,3.399666,77.320858
387,0.772000,8515.433984,19.211637,2.804801,3.398351,77.090850
388,0.774000,8486.597432,19.269405,2.811596,3.397040,76.835286
389,0.776000,8463.528190,19.326974,2.818389,3.395733,76.630835
390,0.778000,8472.179155,19.384472,2.825179,3.394427,76.707504
391,0.780000,8486.597432,19.442026,2.831967,3.393119,76.835286
392,0.782000,8544.270537,19.499803,2.838752,3.391806,77.346414
393,0.784000,8567.339779,19.557831,2.845534,3.390487,77.550865
394,0.786000,8570.223434,19.615924,2.852314,3.389165,77.576422
395,0.788000,8593.292676,19.674083,2.859091,3.387842,77.780873
396,0.790000,8642.314816,19.732463,2.865865,3.386512,78.215331
397,0.792000,8702.871576,19.791191,2.872637,3.385174,78.752016
398,0.794000,8766.311992,19.850315,2.879406,3.383827,79.314256
399,0.796000,8832.636063,19.909855,2.886172,3.382469,79.902053
400,0.798000,8858.588960,19.969683,2.892936,3.381104,80.132061
401,0.800000,8884.541858,20.029662,2.899696,3.379735,80.362068
402,0.802000,8898.960134,20.089753,2.906455,3.378363,80.489850
403,0.804000,8933.563997,20.149986,2.913210,3.376987,80.796527
